5000 3
10.405690 1.321541 -6.232450
8.496822 10.605353 -1.781990
6.659137 1.503360 1.552450
8.332788 5.860901 -6.006687
12.689577 0.699806 -0.654620
10.665025 5.424062 2.761054
6.176730 4.183719 -3.527577
7.442156 0.988210 1.294048
6.378113 2.059996 -7.136949
13.923353 -0.113038 -10.112061
10.449243 -2.636093 -2.790538
4.613173 1.792118 0.435541
6.157502 3.955343 -6.942235
6.166544 -0.169259 -8.153845
10.193977 -0.602098 -2.657008
17.260437 1.576951 -8.488214
11.577451 4.116513 0.915301
8.797226 -6.481534 -2.189219
13.506526 4.143832 3.623611
13.190414 -1.113381 -8.533735
13.271916 -1.983031 0.987134
9.959183 0.616912 -2.869011
15.048543 0.276962 -10.467592
13.979234 8.084080 -1.476773
15.368139 -4.114419 -1.916526
10.456756 2.961886 2.395652
8.674665 3.944988 -3.202601
7.983336 4.519418 -3.595269
19.094585 3.036773 0.228981
10.393378 0.209822 6.510580
15.654530 -4.591616 -4.780495
14.860543 -4.411367 1.399091
7.175146 -2.429524 -9.018356
10.852449 7.203611 -2.460686
9.123412 -2.037336 -6.325194
14.636638 7.379965 -3.736400
8.735502 2.108752 -4.404127
8.613159 4.176415 -7.999583
10.785867 -4.109918 -0.857751
11.389679 6.917559 -7.580806
13.236603 1.008540 -7.532465
8.092043 4.598645 -4.710413
10.868348 -2.421720 -4.690414
7.843148 8.283020 -7.826439
9.127579 1.255392 -3.143011
8.508652 2.154569 3.484958
7.197880 -1.114800 -6.943668
5.755283 -4.888748 -0.568505
15.319036 -5.175348 -3.785242
16.449432 -0.865503 0.029245
5.375534 1.372397 -8.294517
4.584841 2.492545 -3.321046
4.149813 0.983135 2.022851
3.020825 2.965284 -0.662824
12.382249 -0.581936 3.052799
3.868673 5.252469 -1.777557
6.650312 -0.649584 1.972607
10.400365 -0.488170 -8.781882
10.970682 -4.197867 1.216744
14.377943 2.351600 2.427754
7.820493 1.622740 1.372630
14.059977 -1.342429 -2.513113
14.482215 5.120080 -7.204614
3.179456 1.809366 -1.255880
16.768194 7.307984 0.772259
15.308848 0.787508 2.111399
14.752499 -0.078878 -2.744396
9.971161 -3.523363 -3.354156
15.969556 8.562961 -6.299979
6.133131 2.951571 4.466765
15.413669 6.359487 3.450987
13.120087 -6.087312 -1.643130
4.741177 2.394742 0.621171
4.903381 4.455491 -6.388811
10.657103 -5.810267 0.197583
14.898349 2.775423 -4.075349
14.608209 2.331498 -9.873074
14.685174 -1.288550 4.920710
11.927115 6.223217 -2.156274
10.095733 -4.992836 0.143295
12.032804 -4.743753 -0.638996
7.785032 9.362317 -5.757208
11.950288 -0.947215 -10.048048
12.094844 -2.066429 -6.410739
5.975036 2.426498 -8.030996
3.677335 0.841670 -6.252780
11.612414 5.021166 -0.167126
11.593928 4.026978 -4.704132
19.111053 2.170442 -1.727148
11.342509 7.451610 -3.773831
10.416891 -1.181804 0.930046
15.539318 7.282108 -3.158268
17.525135 2.968729 -8.190804
12.883245 5.769121 -7.552292
9.086823 7.297508 -6.783330
7.044916 4.349786 -5.554566
13.546651 2.376829 -1.003248
12.867764 -5.554166 -4.724806
11.402627 4.996805 -7.254148
4.849993 6.233932 -3.840038
13.677113 2.209800 -8.758105
6.797658 9.862535 -0.612657
9.192038 -2.338934 0.773019
6.261719 1.869946 -1.245925
3.279495 1.813933 -5.266694
14.093516 -2.654615 -7.838882
14.033809 5.020898 -2.132265
7.729764 -1.799249 -4.825303
6.641191 9.584114 -0.972260
8.963990 -2.531252 -2.421642
5.516829 6.058972 0.495406
6.801508 -1.919660 4.104927
15.012099 -4.265628 1.485444
16.881628 0.473229 -2.448233
16.489845 2.909065 0.379353
11.366517 2.525836 1.379798
5.880147 3.583078 0.572258
16.535938 3.376525 3.865655
8.482483 6.401143 1.709019
5.468730 -1.245209 -7.488983
7.006560 -3.833358 -3.151293
12.439220 0.191037 -8.946561
10.184273 2.796872 -4.021151
12.605631 0.745424 -0.778433
13.451568 3.455408 -10.887431
14.552353 7.337372 -2.774854
19.301580 3.111649 -0.277146
6.748418 0.006478 -5.332766
13.610525 6.869977 -5.255038
11.767607 -0.722019 3.951061
12.134131 8.565144 -1.716015
13.361512 10.186215 -4.599197
10.806730 1.696613 -1.668837
8.888837 2.023119 -8.911493
9.355002 -5.393626 -1.534791
14.832432 -0.398821 -6.014908
6.667212 6.417289 -0.011304
7.401894 5.915326 3.653897
5.839604 2.423974 -8.024646
9.987586 4.315088 1.311621
8.942485 1.407757 -5.042567
5.844936 -3.672723 -3.122875
14.428807 -1.927795 -4.096063
10.268220 -2.726982 -9.819474
12.936913 -5.184138 -5.015447
4.424586 -0.016597 -1.500519
15.180331 2.325680 -0.176615
6.726991 1.347524 -2.959549
13.307991 4.051476 0.428123
12.880532 6.358048 -7.351417
10.338561 10.445615 -0.163377
11.819786 6.430191 0.140003
12.210091 10.719710 -2.871700
17.344702 3.885303 -6.530184
10.443901 1.293717 0.545043
7.303864 5.450283 -6.933430
4.363678 -0.619061 1.612270
16.991770 3.649148 -6.205649
13.266762 1.774429 3.638718
5.151891 2.297614 3.782801
9.789517 7.678107 2.990995
8.216501 -1.487404 -9.296147
15.107952 0.967242 -3.773176
18.593174 -1.617066 -0.994112
16.853537 2.742096 -1.763469
15.128606 -2.416796 -0.737599
13.133094 -3.599424 3.056615
14.642054 2.201445 -4.848300
10.794782 -1.634981 -8.199582
13.341793 0.359239 -0.748547
4.854416 -2.673415 -4.547242
15.817444 1.518784 1.580528
12.172788 9.061549 1.799837
14.258552 0.824994 2.472960
11.080186 3.137469 -2.673246
14.695114 -2.531256 -5.174843
10.495541 -3.381851 0.133036
5.503135 0.446639 0.425193
6.070522 7.666619 -0.200930
4.665437 1.288022 -0.151331
10.670721 5.576228 4.378102
15.237920 -0.214149 -4.041510
6.442209 4.152217 -3.864595
6.717737 -0.547879 1.985779
5.849126 5.953594 -5.555951
12.599981 -3.696553 -9.121702
11.179482 7.288731 -4.795306
14.981574 4.144311 0.061522
4.222768 5.332078 1.316961
10.646249 0.296931 1.097450
10.349520 10.562245 -2.040324
6.939413 7.195593 -1.023614
15.151274 -4.063314 0.398182
15.469225 6.348364 1.471279
19.661562 0.815600 0.058724
12.157492 1.155273 4.821374
18.028629 2.856251 -7.198653
8.182461 -4.246716 2.459226
11.281675 0.427946 -0.691176
11.092124 2.260253 2.621367
12.191233 4.759154 -8.270360
4.946203 -1.979482 -2.162242
13.473938 3.553329 -8.429029
13.761127 -3.105544 -3.588508
6.990737 3.101191 -2.743866
7.461942 -2.465982 -9.055126
13.980092 -4.712476 -3.023592
6.871617 0.211654 -1.069301
9.025462 8.598588 2.575829
17.752615 -1.160070 0.675824
3.394820 5.196560 -3.873179
13.840824 1.234796 0.778285
7.577552 -5.804351 -1.573952
13.592809 2.363007 -11.460094
7.077312 -3.934004 -3.167123
12.465034 4.893782 -6.114132
7.177063 2.315181 -4.728709
7.948023 1.693805 -7.244615
14.341427 9.768482 -2.335432
12.813714 -0.305796 -5.860561
7.051306 -0.544487 -2.320141
7.940433 -1.645043 -0.737876
13.073134 0.545242 -0.028940
4.360824 1.567791 -4.462116
17.269075 -0.918066 -7.271799
12.737570 7.015619 4.599475
10.087445 3.375111 -8.588207
8.774217 0.954654 -11.296395
14.787735 -1.495886 4.112308
6.252374 4.912005 3.522252
13.092637 3.327686 -8.829969
9.811704 4.002034 1.352558
10.035434 -1.414494 -10.620089
11.016521 6.865592 -0.849488
5.347580 -1.345904 2.803865
12.967398 -0.923238 4.624396
11.946923 9.998083 -3.308564
12.281142 5.511765 0.440074
10.300337 3.804554 -6.910442
8.428388 0.268043 -9.388613
12.885467 0.419336 -5.743454
6.490050 6.685383 1.326748
18.703211 3.349836 -5.196491
16.759317 -1.235768 3.485502
11.767973 0.329809 -5.124001
13.579749 -3.680526 -9.044012
9.154389 1.490160 -8.838959
9.553349 -6.133219 -4.104694
15.175507 1.099221 -3.539377
14.185036 1.983894 0.079745
4.970651 5.523304 -8.112637
15.477293 -2.223167 0.804245
6.447636 -2.794155 -3.468616
13.927519 7.340467 -1.492722
3.388366 3.407306 0.879759
10.658480 -1.709199 1.906139
11.086250 -3.784398 -7.630326
15.269552 -3.949951 1.818096
15.058414 5.536283 0.222188
7.304016 2.757042 1.141743
14.510773 0.283495 -3.138534
8.719005 2.799605 -4.244229
15.623686 4.125944 0.988535
15.710042 6.309025 3.559158
17.867739 5.000730 -6.412204
16.265894 2.077017 4.257681
13.086060 2.027049 -1.661196
12.134983 1.174302 -6.012989
14.146573 -0.439784 -10.372456
10.192825 6.160405 -3.953626
9.580235 2.215735 2.132327
7.299536 5.207544 -3.569907
10.502418 0.236602 -10.319728
8.574427 4.174912 -7.966635
3.134681 2.202735 -5.045537
14.077869 3.300120 -1.862488
14.383575 6.591714 2.077635
6.872541 -2.448857 -6.811604
10.157455 -1.406495 5.178944
15.360442 4.429860 -0.287490
15.764822 8.728564 -1.330137
9.352150 -1.495947 -0.893238
5.589177 -0.949842 0.183035
4.923698 -2.647395 -1.194670
10.038583 2.721560 3.890497
6.086460 7.002114 -3.367661
8.496031 8.753438 -3.082689
17.597706 4.081953 0.863030
6.030362 5.818525 -4.653692
5.352924 6.487298 -1.297267
15.343255 -1.652931 -5.011694
18.045954 3.313666 -2.098742
18.532116 2.826370 -5.993971
14.503515 0.084392 -7.287465
5.416320 -3.849748 -2.516224
12.378453 8.787236 2.662727
15.222052 -4.623009 -7.102576
11.613018 9.354280 -6.281550
11.614905 -1.340674 2.921777
7.145529 2.785728 0.973255
17.922764 -1.130978 0.490212
10.335609 9.112407 -7.610354
10.077122 -1.395612 5.050625
10.026028 0.178691 -1.572928
15.842439 5.976627 -0.921368
12.603022 1.845049 -1.347680
16.809774 -4.453550 -2.132836
12.138547 -0.935120 -0.543990
7.448351 3.479516 0.674249
16.202841 4.617391 -2.722034
3.514491 1.667393 -1.144514
3.636101 3.778566 0.390485
9.827967 6.307745 4.352804
9.552753 5.263475 -10.938105
3.441103 -0.539152 -0.002021
11.823146 7.123476 0.768737
12.106632 1.762660 0.274265
5.424350 6.369998 -1.230957
17.263067 2.441087 -1.379950
15.657331 6.275719 1.527415
5.020637 2.207491 1.623199
5.665018 -3.362975 -6.408801
9.657233 -4.494750 -5.440794
9.156152 8.764484 2.692037
17.914335 -1.036667 0.496628
13.219722 6.202699 1.118889
15.445778 2.788044 2.128053
9.640695 4.888247 -3.364195
12.814090 5.009355 1.372648
11.821466 -4.105004 1.094104
14.639296 9.202691 0.074589
15.031308 6.921668 -0.400697
13.192272 -2.097487 -2.232234
9.404070 9.175633 -1.737353
15.899840 2.429270 -4.603643
14.708021 -3.087296 -4.984316
16.036676 4.769642 -1.093400
9.417391 0.822062 -3.272603
9.588962 -0.303475 -5.092735
8.817496 -5.377605 -3.440740
9.890965 -3.835143 0.909125
11.034273 7.690815 0.204223
16.764507 1.957517 -9.497189
6.489223 0.925692 -1.872719
9.488168 6.916327 -7.723302
13.296102 9.994648 -0.306648
9.751534 -3.058616 -0.613839
16.209965 2.801930 -0.227720
9.978306 -1.586265 2.741704
7.074799 1.143991 -1.405164
7.381059 6.129049 -4.817169
6.833160 2.307936 -5.995782
15.142715 -2.377975 -1.844170
14.657044 -0.024740 -10.515605
7.947383 5.897966 4.274251
13.981871 0.884605 -9.879338
10.540347 -6.037143 0.577679
9.755030 1.201055 4.728679
8.267302 0.314048 -8.997953
9.805118 6.893456 0.229463
13.098922 -5.819822 -4.777077
16.115217 5.383186 -3.613949
11.325446 -1.384829 -0.568381
11.158437 2.522998 -3.103864
8.007200 4.620492 -3.949155
4.303115 2.835230 -1.932407
9.834180 2.643757 -5.337379
4.967668 0.601409 -7.328056
6.140757 -4.564474 -4.341026
14.939480 9.512937 -5.464024
16.306791 0.521460 -7.443275
9.304221 3.737875 1.150358
6.950328 2.469097 -2.160782
9.259383 4.802166 -3.778725
11.224090 -2.062893 -6.418259
4.107474 -1.351545 -2.989132
6.261602 7.768846 0.930167
7.246269 4.077636 -0.648370
9.448104 -0.995348 -4.287676
15.056449 5.610197 4.257617
13.841558 -3.160225 0.380583
10.286994 -4.886910 0.349698
7.828597 7.901248 -6.236007
14.275901 5.234694 1.615064
7.139093 -3.808393 -7.520082
16.137838 1.056771 3.358536
10.513057 0.388967 -4.089058
12.546144 0.073719 -8.726182
6.554570 3.315496 2.342463
16.464664 0.882954 -3.276767
6.956441 -2.276464 -6.702365
11.538235 0.920138 -11.326990
5.286303 4.235619 -4.829361
5.221362 0.464447 -3.038150
12.574942 -2.627512 -1.719075
10.063225 7.479588 -5.418994
15.139126 5.092612 4.656149
3.923287 6.485291 -5.878667
14.029334 8.156834 -5.426387
18.113596 2.337121 1.733938
4.886408 1.203743 -8.545252
9.426653 4.779313 -5.402183
15.327951 0.524286 -10.357050
4.815153 7.866836 -0.926138
15.545428 -4.722453 -4.668432
12.754641 10.542377 -2.352632
8.363969 6.605123 -0.556375
12.058675 8.167087 -5.217916
15.535643 0.776608 -9.861523
13.853840 -1.813802 0.070516
6.851386 3.383086 -4.037352
5.436739 4.690032 -6.570926
14.360736 3.476493 -0.150172
12.062228 9.407312 -6.386337
12.910924 -1.377999 -1.416907
5.658630 -4.125766 -3.801253
12.143922 5.279844 3.735494
15.804617 6.700922 -8.311017
6.245849 -0.769980 -0.909141
15.600165 0.966588 -9.770463
17.188711 1.173299 1.755785
13.695275 -1.467556 0.033878
12.156250 -3.814723 -0.611116
2.856139 2.410115 -1.459638
11.168920 4.717340 6.368947
12.436997 9.835513 -7.877816
9.581309 7.681938 -3.946693
8.190762 6.295037 -6.787688
15.950772 -3.050126 2.881575
10.472201 1.204642 -6.133371
10.716744 7.751559 1.752149
10.137207 2.839979 -3.977087
16.128567 9.205745 -3.311084
8.358392 6.375473 -5.137601
14.557611 -1.004696 -3.477802
5.939632 3.293797 4.732981
6.481710 4.662636 3.193229
11.290766 -4.866966 -5.524629
16.613333 0.434485 1.441809
5.625307 4.551451 -8.286328
9.967168 2.126731 -6.528364
15.180555 3.111666 -5.818143
9.200450 4.010398 4.621388
15.971553 3.867461 3.682609
14.304627 -1.736559 2.351102
12.716836 4.228130 -0.519033
9.672284 0.456531 -4.500278
8.535687 -0.015144 1.221902
6.667311 -2.118428 -9.167641
6.348306 -0.028886 -8.169228
6.021667 0.951319 -0.496328
3.994419 -0.484763 -0.556583
10.985879 7.162000 -2.629735
13.344170 4.898856 -6.210411
3.867704 3.892380 -2.647449
6.800821 0.048572 -5.400723
8.710672 -2.142509 -3.777690
12.915830 3.860435 2.252773
11.093874 4.733469 6.391212
3.452673 3.518868 0.760016
9.495195 5.429409 1.025629
14.944374 -0.203445 -4.860262
11.628416 -0.647302 5.889117
8.999593 4.676613 3.198238
14.764663 3.262924 0.874183
10.477319 1.707469 -9.712394
9.324641 0.922690 -3.252123
11.045188 -3.946657 -0.212638
16.535009 5.609378 0.669770
10.033507 7.724680 -5.318761
5.251691 -0.463723 -5.692648
17.847948 -1.661812 -6.327411
7.660862 3.365433 -7.695012
8.046167 -2.380596 -6.210207
12.872481 7.312916 -5.414186
8.501142 1.397297 2.638666
7.471032 0.450612 -7.534356
18.155487 0.141104 -7.132165
7.520427 4.186800 -7.522596
17.989616 -1.844788 2.061939
7.972067 6.823654 3.293813
7.164883 1.814854 -8.349977
8.614984 -0.173750 -1.186364
3.697505 6.843893 -3.475578
7.999168 -0.563898 -7.811450
12.483315 2.504570 2.455914
12.807539 6.335609 -7.298636
7.972958 0.273666 5.018482
18.526836 6.261551 1.200514
11.756103 -0.220386 -3.348500
10.828475 9.450760 1.575889
4.508564 1.424458 0.205252
13.718992 5.337872 -3.015224
4.505265 1.850336 -4.119097
12.896871 6.349991 -3.873356
9.865949 6.131060 4.189234
12.680370 3.509873 -5.992181
11.558932 2.984360 4.981634
15.141732 6.385169 -2.459876
9.817736 -0.279431 -4.768761
7.808002 1.930792 -6.766243
10.748493 -4.746706 -3.701609
11.331251 1.786014 -5.162290
18.107815 2.454386 1.653163
12.577961 4.340976 -3.072082
17.710159 3.010624 0.076192
16.132668 8.275926 -4.130771
11.766368 3.947550 -8.503092
5.745405 4.274673 -0.822343
10.768351 5.635925 2.912772
11.766215 2.170569 3.780073
10.196549 6.528850 -10.060219
11.458326 3.955495 -8.222648
7.542629 -3.112436 0.276430
4.787211 5.280899 -1.251694
6.509591 -3.473333 -1.099169
8.960748 -1.687007 -10.119198
7.992410 -5.188694 -0.540087
16.321062 8.010090 -0.181994
4.437244 1.797326 -4.161295
10.495485 8.973549 -5.587318
6.411500 2.014663 -4.308886
7.278059 3.975269 2.298647
13.754708 -1.889397 -8.690591
9.789123 2.808074 3.818827
9.799482 7.800508 -0.330392
9.656930 -3.167905 -6.861372
13.330828 4.494473 -9.400708
15.887683 1.576391 -0.319596
7.495793 0.648981 -4.775607
7.993814 5.746848 -0.249987
11.223204 4.203076 -9.748265
13.272680 9.947399 -0.388621
7.432307 -2.959560 -2.620774
15.291904 2.762961 -8.083651
18.941998 -0.090366 0.347823
2.913395 2.225544 -4.749318
6.236922 7.735882 -0.712039
18.785009 3.899325 0.746326
13.700344 3.846972 1.834316
9.188560 5.551661 -6.345121
3.560290 4.979844 -1.389677
9.144153 5.520274 -6.977931
17.606718 6.693947 -3.345984
14.728230 -2.229874 -0.754321
16.282848 1.927358 2.845817
6.439297 8.537556 -1.458153
11.694431 1.447895 -8.577981
9.714581 6.638630 4.580318
18.173513 -1.809298 1.991473
15.371108 -2.964485 -8.061352
10.744928 -2.656484 -3.303533
6.171222 -2.406160 -4.047135
5.920749 3.110070 4.536447
12.105315 8.220734 -4.845983
16.543892 5.198579 -8.627081
6.639334 7.728333 2.642288
13.000771 3.715611 0.045119
12.450077 9.863930 -7.892627
13.141770 7.290727 0.738562
5.471859 -0.554066 0.259085
4.385851 2.223063 1.941408
12.245341 5.395680 0.727596
17.840239 -0.712013 -1.187159
8.131521 7.049329 -2.841002
13.414832 -1.597117 2.874307
3.508125 3.443645 0.757548
16.136221 4.424975 -5.445705
8.247007 -3.851098 -5.775984
16.970114 5.903586 -3.549637
13.336396 6.044098 -3.768804
3.725215 6.828745 -3.457552
12.477561 2.603215 -1.051598
9.986121 -0.551714 -0.386025
9.353051 0.485634 4.888790
14.155780 0.551229 -8.563902
7.936515 -2.343996 -6.164554
6.853179 -2.031090 4.046669
15.172744 0.597817 1.993760
16.505901 1.861328 -3.857830
14.522896 -3.663837 -5.707509
15.587167 -1.166872 3.977399
6.959110 0.156344 -6.140627
7.691748 1.831018 4.618266
4.132379 1.691582 -2.449237
6.861972 9.197836 -3.289884
15.778953 1.013319 -1.847387
6.721199 -0.003718 -5.430588
11.531438 9.173295 -0.687979
13.650146 1.049803 -2.273493
16.360870 -0.282714 -9.105800
7.789610 -5.354068 -5.539153
8.624515 4.571240 -0.670722
14.407243 0.265997 3.478575
15.236400 4.048283 -1.396832
6.725516 4.462066 2.957976
6.639634 -3.772357 -1.735923
6.841630 3.632836 -9.144223
11.885614 1.370785 -8.732065
4.470410 -0.505150 1.807599
10.621403 6.623232 1.593875
10.741343 -1.223367 -8.315142
13.411541 1.829219 -8.908232
6.822092 2.019968 3.610571
14.874281 -1.209985 0.023357
4.511787 3.191221 -8.058863
13.910000 -2.911823 0.636925
12.055941 4.543538 1.122346
17.589371 -0.633516 -3.591620
7.799251 -1.424567 0.104288
2.994199 2.282607 -4.863467
10.194073 2.823347 1.196013
13.006448 5.628896 -4.361755
5.779045 2.386495 -8.032434
14.463433 6.055554 -4.462343
13.221263 -0.955782 -1.955272
5.314999 1.456646 -5.290450
3.344483 5.294353 -4.058851
11.798512 0.322955 -3.683728
4.766942 1.078983 0.435301
10.771570 -2.919620 4.015821
9.744213 10.331927 -5.980587
6.560305 4.587066 -7.236496
9.706973 0.807081 -10.016320
17.264841 6.464108 -6.573913
19.334248 2.239015 -3.601591
13.606462 7.499034 -6.813170
16.381536 1.870710 2.955022
6.672817 -1.528880 4.004673
10.558069 -4.126622 -7.962488
17.735029 0.256317 0.196197
17.089640 0.145781 -0.283106
12.247845 3.882609 3.208717
8.759941 -0.605622 -2.958416
14.860602 -1.257520 -4.656368
9.750355 4.519894 -4.914799
5.295173 7.095860 -6.091338
15.319929 4.281170 3.124935
6.169491 7.153642 -3.331281
9.467494 8.877254 1.207426
16.431950 3.222973 -4.673358
8.818561 -3.773015 2.060756
9.009995 -3.700620 -2.317152
6.279655 -0.173999 -8.158372
17.311686 1.407817 -8.015648
6.665792 -1.145405 -3.371641
11.158707 4.468724 -5.122808
10.692093 -4.716362 -3.659928
10.484124 -1.015189 -3.051841
12.503047 4.015224 -2.933981
16.276398 8.522487 -6.051314
12.722674 -2.720155 -1.136127
11.759366 -3.697225 -7.017240
13.077886 -1.461925 3.110842
8.197136 -2.164487 -6.598735
18.469814 4.326572 -0.400486
12.625200 2.264442 -5.333550
10.583323 2.535282 -1.206758
13.378536 1.137185 1.933809
10.302777 2.847901 2.410371
18.136946 0.223666 -5.358610
10.874140 5.193658 0.170541
8.117575 -2.192496 -2.269114
12.503448 5.253803 -1.105433
8.724681 3.284298 -1.529725
10.903393 -1.550115 1.813876
9.138601 -1.971392 1.556761
11.185104 9.559414 -0.230974
12.440499 4.477464 -6.742084
11.860546 -2.080543 0.992554
16.438757 -1.722823 -1.308949
15.614030 3.913982 0.957668
5.530382 1.268959 -6.895254
14.398956 -5.564527 -0.532220
11.795393 1.225869 -2.937467
5.009088 2.439143 -7.108800
4.833829 3.935772 2.295204
15.259007 0.426297 -3.188205
9.427152 -1.353023 -7.614218
16.389572 -0.592475 3.021357
7.145983 3.362127 -6.341737
9.627348 0.066257 -7.621800
14.536327 4.955017 -7.476521
11.672907 -1.187771 -10.413590
12.074228 -0.632546 3.375355
10.677020 0.054641 2.665718
12.059544 1.973195 0.557828
18.184433 -1.367368 -0.901070
18.454018 1.334440 -3.515222
11.258705 -0.081794 -7.305963
8.291883 -1.407694 -9.366864
11.449671 9.423976 -2.566912
15.393618 8.221946 -7.309932
9.471699 2.643653 -11.166566
5.726025 -2.170696 1.623447
11.476276 10.552810 -1.245731
3.066876 2.983745 -3.444916
3.550858 5.155434 -4.082949
3.392551 -0.772491 0.025804
19.658436 0.445679 -4.016733
18.159428 4.544431 -0.585162
11.945983 -1.590227 -8.943369
6.130302 -2.378951 1.703737
13.934961 -1.990986 -8.406246
11.154105 5.585726 -5.592660
13.713404 -0.013838 1.952074
16.777275 -4.120150 -0.137754
14.359575 9.917594 -2.442373
16.354942 7.571908 -3.390343
16.328098 4.115586 -9.553615
5.823395 1.813140 -1.779557
14.627401 7.265191 1.216688
9.342858 -5.948211 0.238871
11.189613 -4.732697 -1.473997
14.805995 3.825475 -2.032115
17.875517 -0.141446 -5.615058
12.305505 1.620438 0.123385
6.559497 1.473487 1.606874
9.182134 9.787377 -2.115771
4.972565 8.241645 -4.065748
9.002271 -6.123117 -2.747008
9.505432 3.870416 -6.176357
10.164384 -0.999574 4.511387
9.078436 -1.057995 -3.692803
6.559166 9.006378 -1.142127
10.038508 -1.639900 2.944583
10.787426 7.801970 1.722221
10.202913 9.138862 -0.384229
13.170567 -3.391125 -6.530206
10.898300 -4.893388 -4.955225
7.891435 -5.169661 -0.594010
12.679226 2.322482 2.547357
14.208013 4.113080 -4.149498
5.441575 -2.237621 2.565270
17.453403 4.135953 -2.298589
13.284817 -4.249045 1.627461
13.141832 -0.656924 -4.770291
6.235913 7.022391 -3.221917
10.693351 1.102465 -11.330276
17.281729 6.301154 -3.989804
15.050325 -0.731951 -1.239070
8.176037 -6.187006 -1.570480
3.371394 1.275636 -2.972926
11.966821 -5.987542 -2.572496
15.912063 1.174564 -1.555119
17.882706 7.894990 -1.375205
5.692968 3.178308 -5.966561
11.792197 -2.038205 -3.086659
12.298630 -2.733037 -2.508083
6.366095 4.597841 -3.842503
5.752708 -0.965454 -7.068624
12.194227 0.606002 -6.622464
15.261043 -1.345371 2.737404
11.569250 1.308083 -1.539632
11.966432 6.276644 2.811761
14.284533 -0.327328 -2.491666
10.651257 -0.923764 -4.093503
13.628401 7.963130 -5.773696
11.084909 -3.451513 -1.833226
9.371428 3.765560 -9.396608
6.636881 5.168492 -4.075376
6.226170 -0.602420 -0.745528
9.012877 -2.058340 4.521481
11.529237 4.811415 1.857536
8.922841 -2.662882 0.321561
15.280544 4.265000 -7.285787
9.631084 1.321894 -5.356807
6.758116 0.520455 -8.109130
17.975716 0.442401 -3.800873
11.895774 2.794049 -8.458026
4.849471 6.094605 -3.166439
4.794621 4.142040 2.118570
4.893307 1.261656 -1.226150
9.266743 -5.959700 0.309163
10.968843 2.868938 -6.778655
14.864116 -0.651019 -5.797404
11.580618 4.616160 -4.861804
12.719461 4.983630 5.757281
5.907395 2.005556 0.292261
10.318471 3.163308 -5.323212
6.463767 8.208482 -0.263477
9.340206 -2.411627 -7.490465
9.658137 6.874583 -8.092216
14.715561 -5.399757 -5.507317
17.167717 -0.312049 -7.594426
6.539619 8.312837 -1.539462
11.662419 0.407951 -9.841954
13.340938 -2.612550 3.937801
10.372960 0.224881 6.466471
18.725174 4.621191 -3.900618
13.211428 -1.496321 2.992656
10.945769 10.419809 0.560520
15.748694 3.436080 -5.766068
5.830584 7.034039 -5.416579
5.820441 3.861045 0.844649
10.727367 2.726178 3.828036
12.417276 1.719234 -5.024601
13.899750 0.880876 -10.281325
12.802207 0.654349 0.794768
5.598958 1.324312 -6.714791
6.826576 2.229715 3.522102
14.078060 4.853305 2.020641
7.512885 5.501682 -3.016819
9.700153 2.727698 -4.274028
14.149076 -2.742298 1.027845
12.574161 -3.842929 0.538507
16.136538 8.304486 0.093638
8.445836 -6.394744 -1.746294
12.577718 7.832311 -1.536251
15.278798 2.020417 -1.601730
12.671770 3.104350 -3.641700
11.263638 -0.516717 -3.268061
17.139380 -0.432681 -7.567096
11.475530 6.682642 2.790534
12.356344 8.889383 -1.943755
10.363475 3.009674 -0.416070
14.062221 1.076021 -6.585565
12.064356 -0.831103 1.708907
13.096737 -3.867721 -3.314008
5.808935 -0.931387 -5.376075
9.670249 4.752090 -2.408205
7.926414 -0.696664 -7.612968
13.894974 -0.646036 -1.585062
12.026107 -4.779182 -0.231386
10.929235 -4.511718 -3.834902
11.829123 8.080102 -7.144572
13.703245 9.481320 0.927908
15.079206 3.169155 -5.776407
9.798827 2.872096 -11.212992
15.042446 0.033744 0.568217
10.896958 -1.141361 -0.686507
14.101176 5.365601 -0.606432
8.154902 0.368909 -9.096751
18.669895 -1.728358 -4.179883
15.025265 -0.168841 -2.817197
10.024108 3.606520 -7.349059
13.293630 5.775282 -2.841052
9.920239 3.339293 -7.416290
5.192529 5.615516 -3.225117
11.324428 7.733847 0.619254
9.820694 1.362987 -9.690985
12.451806 -0.287832 -7.683850
4.195213 -1.326070 -3.374107
11.167492 -1.767956 -1.230915
14.188576 0.027431 3.613603
5.686304 6.426795 2.717908
12.716956 1.017392 -3.782745
9.653069 -0.823048 -8.915056
13.034876 2.032264 -8.571644
11.610104 2.545729 6.528060
7.213026 -3.841064 -7.456956
5.021164 -1.155423 -0.067477
11.118907 -4.070641 -0.431957
6.484390 -0.631409 3.916370
9.370533 4.781926 -2.405030
5.097998 3.689392 -3.048281
17.487909 0.682921 -5.084491
16.178633 5.778161 -5.973744
12.465804 -1.904879 -5.376657
15.669523 -0.556135 -8.329634
10.281366 1.096348 -8.208229
6.078649 0.498544 2.265772
15.425892 6.009089 3.998138
13.799827 -6.121130 -3.431985
19.258505 3.185423 -1.723731
15.574860 1.062591 -9.503474
11.176106 -2.028372 -9.198985
18.132210 0.878492 -7.759999
9.305570 -0.139781 0.070832
9.075067 9.014804 -8.087953
9.942606 7.780295 -0.306200
4.630839 1.723260 -2.989967
14.283836 6.580196 2.017787
